wavenumber,transmittance,absorbance
949.769900,99.136650,0.003766
950.252000,99.141340,0.003745
950.734100,99.144370,0.003732
951.216200,99.146100,0.003724
951.698400,99.147000,0.003720
952.180500,99.147040,0.003720
952.662600,99.145580,0.003727
953.144700,99.141790,0.003743
953.626800,99.135380,0.003771
954.108900,99.127370,0.003806
954.591100,99.120160,0.003838
955.073200,99.116940,0.003852
955.555300,99.120400,0.003837
956.037400,99.131810,0.003787
956.519500,99.150360,0.003706
957.001600,99.173420,0.003605
957.483800,99.197550,0.003499
957.965900,99.219690,0.003402
958.448000,99.238010,0.003322
958.930100,99.252150,0.003260
959.412200,99.262800,0.003213
959.894300,99.270920,0.003178
960.376500,99.277130,0.003151
960.858600,99.281810,0.003130
961.340700,99.285030,0.003116
961.822800,99.287240,0.003107
962.304900,99.289310,0.003098
962.787000,99.292400,0.003084
963.269200,99.297330,0.003062
963.751300,99.304080,0.003033
964.233400,99.311660,0.003000
964.715500,99.318410,0.002970
965.197600,99.322810,0.002951
965.679700,99.324230,0.002945
966.161900,99.323230,0.002949
966.644000,99.321400,0.002957
967.126100,99.320590,0.002961
967.608200,99.322010,0.002955
968.090300,99.325780,0.002938
968.572400,99.331040,0.002915
969.054600,99.336360,0.002892
969.536700,99.340630,0.002873
970.018800,99.343440,0.002861
970.500900,99.345240,0.002853
970.983000,99.346940,0.002846
971.465100,99.349290,0.002835
971.947300,99.352550,0.002821
972.429400,99.356510,0.002804
972.911500,99.360640,0.002786
973.393600,99.364560,0.002768
973.875700,99.368290,0.002752
974.357800,99.372100,0.002736
974.840000,99.376210,0.002718
975.322100,99.380490,0.002699
975.804200,99.384380,0.002682
976.286300,99.387180,0.002670
976.768400,99.388450,0.002664
977.250500,99.388530,0.002664
977.732700,99.388410,0.002664
978.214800,99.389470,0.002660
978.696900,99.392740,0.002645
979.179000,99.398460,0.002620
979.661100,99.405900,0.002588
980.143200,99.413730,0.002554
980.625400,99.420640,0.002523
981.107500,99.426060,0.002500
981.589600,99.430370,0.002481
982.071700,99.434590,0.002463
982.553800,99.439980,0.002439
983.035900,99.447200,0.002407
983.518100,99.456200,0.002368
984.000200,99.466260,0.002324
984.482300,99.476580,0.002279
984.964400,99.486630,0.002235
985.446500,99.496450,0.002192
985.928600,99.506580,0.002148
986.410800,99.517330,0.002101
986.892900,99.528490,0.002053
987.375000,99.539120,0.002006
